source_file,candidate_name,run_dir,seeds,val_auc_mean,val_auc_std,val_auprc_mean,val_auprc_std,val_sensitivity_mean,val_specificity_mean,val_balanced_accuracy_mean,val_positive_prob_mean,val_negative_prob_mean,val_pos_neg_gap_mean,max_abs_prediction_shortcut_residual_spearman,selected_epoch_mean,selected_epoch_min,selected_epoch_max,stabilization_decision,failure_reason,seed,epoch,split,train_total_loss,train_cls_loss,train_text_morphology_loss,val_total_loss,val_cls_loss,val_text_morphology_loss,val_auc,val_auprc,val_acc,val_f1,val_sensitivity,val_specificity,val_balanced_accuracy,val_pos_neg_gap,val_pred_prob_mean,val_pred_prob_std,selected_by_val_auc,label,n,mean_pred_prob,mean_mvp_pred_prob,mean_abs_error_delta_vs_mvp,fraction_improved_vs_mvp,fraction_harmed_vs_mvp,field,spearman,abs_spearman,n_unique_values,warning_if_constant
c6_epoch_dynamics.csv,w0005,,,,,,,,,,0.5019988423966347,0.4038017607749776,,,,,,,,3.0,4.0,train_val,0.6563459534124033,0.6550103305586127,0.2671245796396242,0.6641863497594992,0.6630861225227515,0.2200458372632662,0.6889995473064734,0.7328232834121124,0.7021276595744681,0.6744186046511628,0.6170212765957447,0.7872340425531915,0.7021276595744681,0.098197081621657,0.4529003015858062,0.1651481691869397,False,,,,,,,,,,,,
c6_epoch_dynamics.csv,w0005,,,,,,,,,,0.4929702072701555,0.3810794137893839,,,,,,,,3.0,5.0,train_val,0.6631281565356728,0.6620379033072895,0.2180506477490166,0.6523860494295756,0.6514764887591203,0.1819122952098647,0.7003168854685378,0.7063943564051721,0.6808510638297872,0.6511627906976744,0.5957446808510638,0.7659574468085106,0.6808510638297872,0.1118907934807716,0.4370248105297697,0.165808797221728,False,,,,,,,,,,,,
c6_epoch_dynamics.csv,w0005,,,,,,,,,,0.5972200403822229,0.4969716129150796,,,,,,,,3.0,6.0,train_val,0.6452283955962452,0.644298233239856,0.1860328299912395,0.6346352236966292,0.6338984022537867,0.1473635680352648,0.7125396106835673,0.7050275153604477,0.648936170212766,0.6796116504854368,0.7446808510638298,0.5531914893617021,0.648936170212766,0.1002484274671432,0.5470958266486513,0.1398251079511102,False,,,,,,,,,,,,
c6_epoch_dynamics.csv,w0005,,,,,,,,,,0.4690297375968162,0.3523804210919015,,,,,,,,3.0,7.0,train_val,0.6336342466390685,0.6328459115612586,0.1576672163329377,0.6499532808860143,0.649303867171208,0.1298826799417535,0.7129923042100498,0.7277311228432926,0.6914893617021277,0.6329113924050632,0.5319148936170213,0.851063829787234,0.6914893617021276,0.1166493165049147,0.4107050793443588,0.1575123789198164,False,,,,,,,,,,,,
c6_epoch_dynamics.csv,w0005,,,,,,,,,,0.4562652212508181,0.3415648949907181,,,,,,,,3.0,8.0,train_val,0.6356801332424808,0.6349644907657673,0.1431284023831222,0.6466943845152855,0.6461235334475836,0.1141695437642435,0.7279311905839747,0.7238442975331743,0.6595744680851063,0.5789473684210527,0.4680851063829787,0.851063829787234,0.6595744680851063,0.1147003262601,0.3989150581207681,0.1499875729538416,False,,,,,,,,,,,,
c6_epoch_dynamics.csv,w0005,,,,,,,,,,0.4920849175529277,0.3508028154994579,,,,,,,,3.0,9.0,train_val,0.6283428961078062,0.6277018322652539,0.1282127790202368,0.6432317805786928,0.6426986282070478,0.1066308041724066,0.7234042553191489,0.7335514070052717,0.6702127659574468,0.6352941176470589,0.574468085106383,0.7659574468085106,0.6702127659574468,0.1412821020534698,0.4214438665261928,0.1876674718695372,False,,,,,,,,,,,,
c6_epoch_dynamics.csv,w0005,,,,,,,,,,0.4781276431489498,0.3447084165316947,,,,,,,,3.0,10.0,train_val,0.625624573684686,0.6250364725163441,0.1176199087046629,0.6301874828835329,0.6297224772473177,0.0930013003138204,0.740153915799004,0.7322526071287655,0.6702127659574468,0.6265060240963856,0.5531914893617021,0.7872340425531915,0.6702127659574468,0.133419226617255,0.4114180298403223,0.1639547576635698,True,,,,,,,,,,,,
c6_epoch_dynamics.csv,w0005,,,,,,,,,,0.5337336824295369,0.3981251960739176,,,,,,,,3.0,11.0,train_val,0.5881602738965426,0.5876147833880999,0.1090978385498192,0.6184744586547216,0.6180407777428627,0.0867361420144637,0.724309642372114,0.7168850762583201,0.648936170212766,0.6206896551724138,0.574468085106383,0.723404255319149,0.6489361702127661,0.1356084863556192,0.4659294392517272,0.1692818826934298,False,,,,,,,,,,,,
c6_epoch_dynamics.csv,w0005,,,,,,,,,,0.5741262074480665,0.4025767966312297,,,,,,,,3.0,12.0,train_val,0.5952778815828412,0.5947977306432282,0.0960299460994486,0.6521588129301866,0.651736023525397,0.0845573958940804,0.7062019013128112,0.7048069717603948,0.6276595744680851,0.6236559139784946,0.6170212765957447,0.6382978723404256,0.6276595744680851,0.1715494108168368,0.4883515020396481,0.236457668458139,False,,,,,,,,,,,,
c6_epoch_dynamics.csv,w0005,,,,,,,,,,0.3929697725367039,0.2532894459969185,,,,,,,,3.0,13.0,train_val,0.584789881347031,0.5843286641583537,0.0922429374116935,0.6974198296666145,0.6970513351261616,0.0736979780873904,0.7306473517428702,0.7111559645908255,0.5957446808510638,0.4242424242424243,0.2978723404255319,0.8936170212765957,0.5957446808510638,0.1396803265397853,0.3231296092668112,0.1765107449992764,False,,,,,,,,,,,,
c6_epoch_dynamics.csv,w0005,,,,,,,,,,0.6856720382545857,0.5315627801291486,,,,,,,,3.0,14.0,train_val,0.5819918245373182,0.5815585777656922,0.0866494110187157,0.6562821120023727,0.6559317273398241,0.0700778204482048,0.727478497057492,0.7193928533773678,0.6276595744680851,0.6902654867256637,0.8297872340425532,0.425531914893617,0.6276595744680851,0.154109258125437,0.6086174091918671,0.2034407100445544,False,,,,,,,,,,,,
c6_epoch_dynamics.csv,w0005,,,,,,,,,,0.6691501422765407,0.501539538673898,,,,,,,,3.0,15.0,train_val,0.5940412725044402,0.5936609264833248,0.0760690030327301,0.647811851153771,0.6474915022651354,0.0640696767562379,0.7202354006337709,0.6834796954800063,0.6914893617021277,0.7289719626168223,0.8297872340425532,0.5531914893617021,0.6914893617021276,0.1676106036026426,0.5853448404752194,0.2192527846800815,False,,,,,,,,,,,,
c6_epoch_dynamics.csv,w0005,,,,,,,,,,0.5593284004704749,0.3805600572773751,,,,,,,,3.0,16.0,train_val,0.5562779872820077,0.5559032089662868,0.0749555804970248,0.6342121933897337,0.633902924756209,0.0618537801783531,0.7347215934812132,0.7074306987641599,0.6595744680851063,0.6521739130434782,0.6382978723404256,0.6808510638297872,0.6595744680851063,0.1787683431930998,0.469944228873925,0.2239019022021248,False,,,,,,,,,,,,
c6_epoch_dynamics.csv,w0005,,,,,,,,,,0.619916729906455,0.4233451952186829,,,,,,,,3.0,17.0,train_val,0.5724074737421724,0.5720760987097064,0.0662756201052507,0.7426598742604256,0.74235392237703,0.0611908526625484,0.7143503847894975,0.7001198657083842,0.6595744680851063,0.6862745098039216,0.7446808510638298,0.574468085106383,0.6595744680851063,0.196571534687772,0.5216309625625689,0.2737946467567461,False,,,,,,,,,,,,
c6_epoch_dynamics.csv,w0005,,,,,,,,,,0.556054292444853,0.3862848543819595,,,,,,,,3.0,18.0,train_val,0.5528050665034364,0.5524821588337816,0.0645816244234312,0.6676022013028463,0.6673555200298628,0.049335597276998,0.7256677229515618,0.7032706307346411,0.6702127659574468,0.6666666666666667,0.6595744680851063,0.6808510638297872,0.6702127659574468,0.1697694380628935,0.4711695734134062,0.2273231508819737,False,,,,,,,,,,,,
c6_epoch_dynamics.csv,w0005,,,,,,,,,,0.3353959588294333,0.2906711827567283,,,,,,,,42.0,1.0,train_val,0.7319464476298023,0.729034423828125,0.5824048479661247,0.7518096144000689,0.7493130924801031,0.49930398290356,0.6269805341783612,0.6536610753332636,0.5212765957446809,0.0816326530612244,0.0425531914893617,1.0,0.5212765957446809,0.044724776072705,0.3130335707930808,0.1010831694155311,False,,,,,,,,,,,,
c6_epoch_dynamics.csv,w0005,,,,,,,,,,0.6088367282076085,0.5581711353139674,,,,,,,,42.0,2.0,train_val,0.6940133174918345,0.6917867897362109,0.4453053111272142,0.6700640494624773,0.6682345395286878,0.3659026411672433,0.6727025803531009,0.6958470908955453,0.5531914893617021,0.6612903225806451,0.8723404255319149,0.2340425531914893,0.5531914893617021,0.050665592893641,0.583503931760788,0.082555918379931,False,,,,,,,,,,,,
c6_epoch_dynamics.csv,w0005,,,,,,,,,,0.5840042493444808,0.5001265974120891,,,,,,,,42.0,3.0,train_val,0.6782227519726911,0.6765384162893359,0.3368667405567422,0.6499444531897703,0.6485038871566454,0.288113543142875,0.7012222725215029,0.7644686906622034,0.5638297872340425,0.6168224299065421,0.7021276595744681,0.425531914893617,0.5638297872340425,0.0838776519323917,0.5420654233782849,0.1381159745777524,False,,,,,,,,,,,,
c6_epoch_dynamics.csv,w0005,,,,,,,,,,0.6973822725580093,0.6148046419975606,,,,,,,,42.0,4.0,train_val,0.6841848587358235,0.6828247137022334,0.272029378654941,0.6941569608946642,0.6929886800547441,0.2336550528804461,0.6930737890448166,0.7321758481197349,0.5851063829787234,0.6829268292682927,0.8936170212765957,0.2765957446808511,0.5851063829787234,0.0825776305604487,0.656093457277785,0.1315297393979465,False,,,,,,,,,,,,
c6_epoch_dynamics.csv,w0005,,,,,,,,,,0.7037546590287634,0.6125760053066497,,,,,,,,42.0,5.0,train_val,0.6608415009170179,0.6596920912628932,0.2298821282899932,0.6843518987298012,0.6834005999068419,0.1902611572295427,0.7166138524219104,0.7559820330968188,0.5425531914893617,0.6614173228346456,0.8936170212765957,0.1914893617021276,0.5425531914893617,0.0911786537221137,0.6581653321677066,0.1337377047004267,False,,,,,,,,,,,,
c6_epoch_dynamics.csv,w0005,,,,,,,,,,0.5968224856447666,0.4830449207666072,,,,,,,,42.0,6.0,train_val,0.6470980468570002,0.64614634719116,0.1903399711610465,0.6368748061358929,0.6360435150563717,0.1662571808944145,0.7039384336803984,0.7465657392870215,0.6382978723404256,0.6666666666666667,0.723404255319149,0.5531914893617021,0.6382978723404256,0.1137775648781593,0.5399337032056869,0.1674658229298177,False,,,,,,,,,,,,
c6_epoch_dynamics.csv,w0005,,,,,,,,,,0.6497406962704151,0.5368142248468196,,,,,,,,42.0,7.0,train_val,0.6469500757605824,0.6461126528038884,0.167484321736342,0.6584936914344629,0.6577788231273493,0.1429738570004701,0.6998641919420553,0.7517111350827373,0.5425531914893617,0.6260869565217391,0.7659574468085106,0.3191489361702128,0.5425531914893618,0.1129264714235954,0.5932774605586174,0.1783496652453309,False,,,,,,,,,,,,
c6_epoch_dynamics.csv,w0005,,,,,,,,,,0.5594160525088615,0.4223244984416252,,,,,,,,42.0,8.0,train_val,0.6301355604699116,0.6294107411476161,0.1449637347400583,0.6332443753878275,0.6325877147416273,0.1313319302474459,0.724309642372114,0.7588900768937326,0.648936170212766,0.6373626373626374,0.6170212765957447,0.6808510638297872,0.648936170212766,0.1370915540672363,0.4908702754752433,0.1891542456531877,False,,,,,,,,,,,,
c6_epoch_dynamics.csv,w0005,,,,,,,,,,0.5187718915812513,0.3900520948970571,,,,,,,,42.0,9.0,train_val,0.6233781497210067,0.6227087402185857,0.133881907243997,0.6432006222506365,0.6426141808430353,0.1172893134256203,0.71480307831598,0.7424732478519642,0.6595744680851063,0.6444444444444444,0.6170212765957447,0.7021276595744681,0.6595744680851063,0.1287197966841941,0.4544119932391542,0.1800724638063683,False,,,,,,,,,,,,
c6_epoch_dynamics.csv,w0005,,,,,,,,,,0.518943966386166,0.3845512171850559,,,,,,,,42.0,10.0,train_val,0.6098148158646577,0.6092117326149088,0.1206164922540551,0.6373302365342776,0.6368026956915855,0.1055066538974642,0.7175192394748755,0.727899103543217,0.6702127659574468,0.651685393258427,0.6170212765957447,0.723404255319149,0.6702127659574468,0.13439274920111,0.4517475917856109,0.1815402347076677,False,,,,,,,,,,,,
