seed,positive_patient_id,negative_patient_id,final_logit_margin,margin_without_image,margin_without_text,margin_without_bio,text_only_like_margin,image_only_like_margin,margin_without_diffuse,margin_without_negative,image_opposed_flag,image_repair_flag,text_driven_flag,fusion_interaction_flag
3407,10168610,10001110,-1.3836804628372192,-1.7707257866859436,0.678518071770668,-2.6253334283828735,-3.280660629272461,0.35366755723953247,0.7682738304138184,-2.7873591780662537,0,0,1,0
3407,10168610,10009149,-2.2978062629699707,-2.4517310857772827,0.5274274200201035,-3.7863550186157227,-4.232999563217163,0.2634069323539734,0.5413353443145752,-3.7011804580688477,0,0,1,0
3407,10168610,10043013,-1.5990721583366394,-2.3785723447799683,1.0090826153755188,-3.2795238494873047,-4.858439207077026,1.2170224487781525,-0.3455946445465088,-3.0722252130508423,0,0,1,0
3407,10168610,10106168,-0.7646002024412155,-1.0112818479537964,0.1007639467716217,-0.6894335150718689,-1.1787979006767273,0.5586039423942566,-0.13449323177337646,-2.163893774151802,0,0,0,1
3407,10168610,10027380,-0.6701849699020386,-1.0813647508621216,0.9072705507278442,-1.381555661559105,-2.2962364852428436,1.1854111850261688,-0.4677433967590332,-2.287182554602623,0,0,0,1
3407,10168610,10020343,-0.5947685092687607,-1.5371028780937195,1.2444300055503845,-1.5776100754737854,-2.973980665206909,1.5838603377342224,-1.9672551304101944,-1.6057467460632324,0,0,1,0
3407,10168610,10023011,-0.3327745199203491,-0.998759925365448,0.9657880663871765,-1.2044041156768799,-2.4467893242836,1.138731837272644,-1.7215163111686707,0.5021233558654785,0,0,0,1
3407,10168610,10084278,-0.8096595108509064,-1.6924386024475098,0.9799234867095947,-1.7240333557128906,-3.387269139289856,1.2828282713890076,-0.20779478549957275,-0.20779478549957275,0,0,0,1
3407,10168610,10032546,-0.08433568477630615,-0.6580541729927063,0.8697390854358673,-0.6420741081237793,-1.5639720559120178,0.8995594829320908,-1.4869967103004456,-0.02103114128112793,0,0,0,1
3407,10168610,10005075,-0.58492012321949,-2.130100965499878,1.5908454060554504,-1.3683817386627197,-4.3439459800720215,2.214506447315216,0.5575284957885742,0.5149080753326416,0,0,0,1
3407,10168610,10137578,-0.6444431394338608,-0.8374063372612,0.4977288395166397,-1.3829968124628067,-1.7997812032699585,0.3628113269805908,-0.6849186420440674,-2.489538609981537,0,0,0,1
3407,10168610,10083858,-0.14651799201965332,-1.1296130567789078,1.493418574333191,-0.905809611082077,-2.421272933483124,1.8614919781684875,0.9120907783508301,0.15651226043701172,0,0,0,1
3407,10012205,10001110,-0.9567707926034927,-1.06950843334198,0.07774485647678375,-1.2630337625741959,-1.5409457683563232,0.0072212815284729,2.581112816929817,-3.4180096983909607,0,0,1,0
3407,10012205,10009149,-1.8708965927362442,-1.750513732433319,-0.07334579527378082,-2.424055352807045,-2.4932847023010254,-0.08303934335708618,2.354174330830574,-4.331830978393555,0,0,1,0
3407,10012205,10043013,-1.172162488102913,-1.6773549914360046,0.4083094000816345,-1.917224183678627,-3.1187243461608887,0.8705761730670929,1.46724434196949,-3.7028757333755493,0,0,1,0
3407,10012205,10106168,-0.337690532207489,-0.31006449460983276,-0.5000092685222626,0.6728661507368088,0.5609169602394104,0.21215766668319702,1.6783457547426224,-2.794544294476509,0,0,1,0
