patient_id,seed,M1_weight,M2_weight,M3_weight,M4_weight,M5_weight,empty_slot_M1,empty_slot_M2,empty_slot_M3,empty_slot_M4,empty_slot_M5,M1_norm,M2_norm,M3_norm,M4_norm,M5_norm,node_weight_entropy,max_weight
10085505,42,0.1728086620569229,0.2186127752065658,0.2043009847402572,0.254616379737854,0.1496611684560775,False,True,False,False,False,15.98570156097412,1.2947330474853516,16.001850128173828,15.993766784667969,15.98965072631836,1.5928092610713112,0.254616379737854
10089751,42,0.165584847331047,0.2233191132545471,0.2095557153224945,0.2525209188461303,0.1490193754434585,False,True,False,False,False,15.990426063537598,1.2947330474853516,16.00188636779785,15.990667343139648,15.990497589111328,1.5912624121813541,0.2525209188461303
10091684,42,0.1621229648590088,0.2150297909975052,0.2014045715332031,0.2870257198810577,0.1344169676303863,False,True,False,False,False,15.9924955368042,1.2947330474853516,16.00189781188965,16.02294158935547,15.99644947052002,1.5762113039046177,0.2870257198810577
10092491,42,0.1657820641994476,0.2231606692075729,0.2097195982933044,0.2547581195831299,0.1465795189142227,False,True,False,False,False,15.989696502685549,1.2947330474853516,16.00185203552246,15.994266510009766,15.990757942199709,1.590039707186627,0.2547581195831299
10093113,42,0.1562482416629791,0.2119437456130981,0.1978631466627121,0.2967042922973633,0.1372405588626861,False,True,False,False,False,15.992128372192385,1.2947330474853516,16.001806259155273,16.008275985717773,15.99467945098877,1.572499648184436,0.2967042922973633
10098069,42,0.1712315380573272,0.2411772310733795,0.2205488830804824,0.2078844755887985,0.1591578871011734,False,False,False,False,False,15.987100601196287,16.01219367980957,16.001888275146484,15.986398696899414,15.993130683898926,1.597625335735168,0.2411772310733795
10099866,42,0.1696216017007827,0.2243022620677948,0.2098801732063293,0.2444788217544555,0.1517172157764434,False,True,False,False,False,15.99124240875244,1.2947330474853516,16.001882553100586,15.988944053649902,15.990492820739746,1.594365288673246,0.2444788217544555
10103564,42,0.1759334802627563,0.235917180776596,0.2209442853927612,0.208431139588356,0.1587738990783691,False,True,False,False,False,15.988441467285156,1.2947330474853516,16.00189781188965,15.986398696899414,15.99293327331543,1.5990694805832157,0.235917180776596
10106168,42,0.1654741764068603,0.2271262109279632,0.207020491361618,0.2536776065826416,0.1467015445232391,False,False,False,False,False,15.998549461364746,16.012296676635742,16.001874923706055,15.99448299407959,15.99269676208496,1.589919829473519,0.2536776065826416
10108395,42,0.1597994267940521,0.2181301862001419,0.2041210979223251,0.2810962796211242,0.1368530243635177,False,True,False,False,False,15.991390228271484,1.2947330474853516,16.00188446044922,16.024484634399414,15.99588680267334,1.578449011619274,0.2810962796211242
